anime_id,title_english,type,episodes,rating,rank,popularity,members,source,duration,genre,studio,year
32409,The Testament of Sister New Devil: Burst Specials,Special,5.0,6.78,5528.0,3957,37259,Light novel,4 min per ep,"Comedy, Supernatural, Ecchi",Production IMS,2015
2692,CB Character: Nagai Gou World,OVA,3.0,6.78,5495.0,9560,4231,Manga,44 min per ep,"Action, Comedy",Triangle Staff,1991
7016,Valkyria Chronicles: Theater,Special,9.0,6.78,5523.0,6342,12012,Game,3 min per ep,Comedy,A-1 Pictures,2009
4807,Spirit Hero Wataru 2,TV,46.0,6.78,5513.0,12221,1922,Original,24 min per ep,"Action, Adventure, Comedy",Sunrise,1990
3836,Belle and Sebastian,TV,52.0,6.78,5514.0,9513,4307,Novel,22 min per ep,Adventure,Visual 80,1981
3807,Alpenrose,TV,20.0,6.78,5504.0,9474,4351,Manga,22 min per ep,"Drama, Romance",Tatsunoko Production,1985
3761,Dogtanian and the Three Muskehounds,TV,26.0,6.78,5532.0,9751,3995,Novel,24 min per ep,Adventure,Nippon Animation,1981
605,I'm Gonna Be an Angel!,TV,26.0,6.78,5530.0,7223,8799,Original,23 min per ep,"Comedy, Fantasy, Romance",Pierrot,1999
50099,The Prince of Tennis II: U-17 World Cup,TV,13.0,6.78,5525.0,5521,17275,Manga,23 min per ep,Sports,"M.S.C, Studio Kai",2022
1727,Polyphonica,TV,12.0,6.78,5527.0,4234,32567,Visual novel,24 min per ep,"Drama, Fantasy, Romance",Ginga Ya,2007
32866,Brave Witches,TV,12.0,6.78,5492.0,2987,62978,Original,23 min per ep,"Action, Sci-Fi, Ecchi",SILVER LINK.,2016
55864,Legend of Yang Chen,ONA,40.0,6.77,5561.0,14302,1050,Web novel,10 min per ep,"Action, Adventure, Fantasy",Ruo Hong Culture,2023
54199,Mysterious Disappearances,TV,12.0,6.77,5563.0,2311,96504,Web manga,23 min per ep,"Mystery, Supernatural, Ecchi",Zero-G,2024
52985,The Family Circumstances of the Irregular Witch,TV,12.0,6.77,5551.0,3000,62589,4-koma manga,23 min per ep,"Comedy, Fantasy",A-Real,2023
24991,"No Game, No Life Specials",Special,6.0,6.77,5575.0,1358,191246,Light novel,2 min per ep,"Comedy, Fantasy, Ecchi",Madhouse,2014
109,Burst Angel,TV,24.0,6.77,5545.0,2721,74095,Original,23 min per ep,"Action, Adventure, Sci-Fi",Gonzo,2004
40897,Marulk's Daily Life,Movie,4.0,6.77,5571.0,4575,27528,Manga,3 min per ep,"Adventure, Fantasy",Kinema Citrus,2020
41206,Digimon Adventure: 20th Memorial Story,ONA,5.0,6.77,5552.0,7850,7140,Original,6 min per ep,"Adventure, Drama",Toei Animation,2019
6293,Crows,OVA,2.0,6.77,5565.0,8637,5701,Manga,46 min per ep,Action,Knack Productions,1994
1804,Here is Greenwood,OVA,6.0,6.77,5566.0,6535,11239,Manga,30 min per ep,"Slice of Life, Supernatural",Pierrot,1991
1638,Peter Pan & Wendy,TV,41.0,6.77,5577.0,8885,5262,Book,23 min per ep,"Adventure, Fantasy",Nippon Animation,1989
1603,Super Robot Wars The Original Generation: The Divine Wars,TV,25.0,6.77,5540.0,7260,8697,Game,24 min per ep,"Action, Sci-Fi",OLM,2006
3811,The Adventures of the Little Prince,TV,35.0,6.77,5558.0,10975,2765,Novel,24 min per ep,Adventure,Knack Productions,1978
8630,Aria the Scarlet Ammo,TV,12.0,6.77,5558.0,660,387009,Light novel,24 min per ep,"Action, Comedy, Romance, Ecchi",J.C.Staff,2011
42963,Rent-a-Girlfriend Season 2,TV,12.0,6.77,5562.0,544,452064,Manga,24 min per ep,"Comedy, Romance",TMS Entertainment,2022
580,Scorched Bread,TV,10.0,6.77,5563.0,8066,6682,Other,4 min per ep,"Comedy, Gourmet",Pierrot,2001
514,Le Portrait de Petit Cossette,OVA,3.0,6.77,5547.0,2673,76378,Original,36 min per ep,"Drama, Horror, Romance, Supernatural",Daume,2004
10532,Wagnaria'!! Announcement Specials,ONA,2.0,6.77,5544.0,5859,14758,4-koma manga,2 min per ep,Comedy,A-1 Pictures,2011
115,El Hazard: The Alternative World,TV,13.0,6.77,5560.0,6179,12804,Original,24 min per ep,"Adventure, Comedy, Fantasy",AIC,1998
61293,One Piece in Love,ONA,5.0,6.76,5586.0,9959,3764,Manga,7 min per ep,"Comedy, Romance",Toei Animation,2025
59465,Fate/Grand Order: You've Lost Ritsuka Fujimaru Season 2,ONA,26.0,6.76,5644.0,11595,2305,Manga,2 min per ep,Comedy,DLE,2024
58272,My Wife Has No Emotion,TV,12.0,6.76,5632.0,3072,59837,Manga,23 min per ep,"Comedy, Romance, Sci-Fi",Tezuka Productions,2024
53835,Unnamed Memory,TV,12.0,6.76,5616.0,1733,142129,Light novel,23 min per ep,"Adventure, Fantasy, Romance",ENGI,2024
53494,My Daughter Left the Nest and Returned an S-Rank Adventurer,TV,13.0,6.76,5633.0,2319,96157,Light novel,23 min per ep,"Action, Adventure, Fantasy",Typhoon Graphics,2023
53488,"Banished From The Hero's Party, I Decided To Live A Quiet Life In The Countryside Season 2",TV,12.0,6.76,5603.0,1766,138320,Light novel,23 min per ep,"Fantasy, Romance",Studio Flad,2024
52990,Our Dating Story: The Experienced You and The Inexperienced Me,TV,12.0,6.76,5582.0,1275,204249,Light novel,23 min per ep,Romance,ENGI,2023
18495,Chronicles of the Going Home Club,TV,12.0,6.76,5585.0,3244,53758,Web manga,23 min per ep,Comedy,Nomad,2013
33433,Izetta: The Last Witch,TV,12.0,6.76,5606.0,1404,184804,Original,25 min per ep,"Action, Fantasy",Ajia-do,2016
25859,RE-KAN!,TV,13.0,6.76,5599.0,3001,62504,4-koma manga,24 min per ep,"Comedy, Supernatural",Pierrot Plus,2015
23209,Celestial Method,TV,13.0,6.76,5607.0,2102,111433,Original,24 min per ep,"Drama, Fantasy",Studio 3Hz,2014
36318,Full-Time Magister 2nd Season,ONA,12.0,6.76,5598.0,2601,79707,Novel,18 min per ep,"Action, Fantasy",Foch Film,2017
39609,Dropout Idol Fruit Tart,TV,12.0,6.76,5595.0,3736,41986,4-koma manga,23 min per ep,Slice of Life,feel.,2020
38390,Outburst Dreamer Boys,TV,11.0,6.76,5638.0,3398,49493,Novel,23 min per ep,Comedy,Studio Deen,2019
32664,Bananya,TV,13.0,6.76,5627.0,2756,73028,Original,3 min per ep,Slice of Life,Gathering,2016
40994,Stars Fall,ONA,12.0,6.76,5594.0,12844,1564,Novel,18 min per ep,"Mystery, Sci-Fi",Wawayu Animation,2019
30651,Lovely Muuuuuuuco!,TV,25.0,6.76,5580.0,7657,7558,Manga,12 min per ep,"Comedy, Slice of Life",DLE,2015
2598,Heavy Metal L-Gaim,TV,54.0,6.76,5582.0,7491,7981,Original,24 min per ep,"Action, Adventure, Drama, Sci-Fi",Sunrise,1984
37517,Happy Sugar Life,TV,12.0,6.76,5650.0,810,322267,Manga,24 min per ep,"Drama, Girls Love, Horror, Suspense",Ezόla,2018
4240,Galactic Cyclone Braiger,TV,39.0,6.76,5647.0,10427,3242,Original,23 min per ep,"Action, Adventure, Sci-Fi",Toei Animation,1981
965,Gargoyle of Yoshinaga House,TV,13.0,6.76,5623.0,8533,5846,Light novel,24 min per ep,"Comedy, Fantasy, Slice of Life",Studio Hibari,2006
3159,The Pumpkin Wine,TV,95.0,6.76,5612.0,9287,4628,Manga,25 min per ep,"Comedy, Romance",Toei Animation,1982
812,Arjuna,TV,13.0,6.76,5637.0,3995,36530,Original,26 min per ep,"Adventure, Drama, Sci-Fi",Satelight,2001
47162,The Executioner and Her Way of Life,TV,12.0,6.76,5605.0,1434,179255,Light novel,23 min per ep,"Action, Adventure, Fantasy",J.C.Staff,2022
391,Tales of Phantasia,OVA,4.0,6.76,5609.0,4829,24213,Game,29 min per ep,"Adventure, Fantasy",Actas,2004
1837,Dokkoida?!,TV,12.0,6.76,5608.0,7920,6972,Light novel,24 min per ep,"Action, Adventure, Comedy, Sci-Fi",ufotable,2003
1768,Kikaider 01: The Animation,OVA,4.0,6.76,5585.0,10111,3563,Other,27 min per ep,"Action, Adventure, Drama, Sci-Fi","Radix, Studio OX",2001
292,Hoop Days,TV,26.0,6.76,5639.0,4914,23161,Manga,24 min per ep,"Drama, Sports",A.C.G.T.,2003
118,El Hazard 2: The Magnificent World,OVA,4.0,6.76,5604.0,6837,10138,Original,30 min per ep,"Adventure, Comedy, Fantasy",AIC,1997
59138,Mashle: Magic and Muscles Picture Drama,ONA,13.0,6.75,5682.0,12529,1727,Manga,2 min per ep,Comedy,AQUA ARIS,2023
57865,The Secrets of Star Divine Arts,ONA,40.0,6.75,5699.0,14549,974,Web novel,10 min per ep,"Action, Adventure, Fantasy",Ruo Hong Culture,2024
56135,UniteUp! -Uni:Birth-,TV,12.0,6.74,5718.0,9543,4254,Music,24 min per ep,Slice of Life,CloverWorks,2025
55597,A Condition Called Love,TV,12.0,6.75,5671.0,1949,122487,Manga,23 min per ep,Romance,East Fish Studio,2024
54782,Resident Evil Masterpiece Theater,ONA,3.0,6.75,5658.0,13425,1326,Game,56 sec per ep,"Comedy, Horror",Nippon Animation,2023
15879,"Love, Chunibyo & Other Delusions! Depth of Field: Love and Hate Theater",Special,7.0,6.75,5664.0,2413,90027,Light novel,3 min per ep,Action,Kyoto Animation,2012
37964,Midnight Occult Civil Servants,TV,12.0,6.75,5683.0,2696,75331,Manga,23 min per ep,"Mystery, Supernatural",LIDENFILMS,2019
33487,Masamune-kun's Revenge,TV,12.0,6.75,5681.0,200,935079,Manga,24 min per ep,"Comedy, Romance",SILVER LINK.,2017
43814,Battle Game in 5 Seconds,TV,12.0,6.75,5665.0,1171,226133,Web manga,23 min per ep,"Action, Suspense","SynergySP, Vega Entertainment",2021
6165,White Album Season 2,TV,13.0,6.75,5706.0,3241,53882,Visual novel,25 min per ep,"Drama, Romance",Seven Arcs,2009
33392,Gakuen Handsome,TV,12.0,6.75,5667.0,3544,45991,Game,3 min per ep,"Boys Love, Comedy",Team YokkyuFuman,2016
44387,The Night Beyond the Tricornered Window,TV,12.0,6.75,5693.0,3322,51679,Manga,23 min per ep,"Boys Love, Drama, Horror, Mystery, Supernatural",Zero-G,2021
4514,Monarch: The Big Bear of Tallac,TV,26.0,6.75,5695.0,10761,2947,Novel,24 min per ep,"Adventure, Drama",Nippon Animation,1977
4286,Bonobono,TV,48.0,6.75,5659.0,11835,2153,4-koma manga,11 min per ep,Comedy,Group TAC,1995
1018,Orphen 2: Revenge,TV,23.0,6.75,5680.0,5255,19700,Light novel,24 min per ep,"Adventure, Comedy, Fantasy",J.C.Staff,1999
3248,Ghost Slayers Ayashi: Inferno,Special,5.0,6.75,5702.0,10540,3137,Original,24 min per ep,"Action, Drama, Supernatural",Bones,2007
649,Hanaukyo Maid Team: La Verite,TV,12.0,6.75,5672.0,4748,25251,Manga,23 min per ep,"Comedy, Romance, Ecchi",Daume,2004
22663,World Break: Aria of Curse for a Holy Swordsman,TV,12.0,6.75,5693.0,801,326477,Light novel,24 min per ep,"Action, Fantasy, Romance",Diomedéa,2015
50421,"A Herbivorous Dragon of 5,000 Years Gets Unfairly Villainized",ONA,12.0,6.75,5696.0,4360,30413,Light novel,13 min per ep,"Adventure, Comedy, Fantasy",LAN Studio,2022
50470,Phantom of the Idol,TV,10.0,6.75,5675.0,4663,26375,Manga,23 min per ep,"Comedy, Supernatural",Studio Gokumi,2022
10572,Ro-Kyu-Bu ~ Fast Break!,TV,12.0,6.75,5690.0,2501,84987,Light novel,24 min per ep,"Comedy, Sports, Ecchi","Project No.9, Studio Blanc.",2011
58357,Sakuna: Of Rice and Ruin,TV,13.0,6.74,5716.0,5297,19253,Game,24 min per ep,"Action, Fantasy",P.A. Works,2024
37458,Holmes of Kyoto,TV,12.0,6.74,5752.0,2851,68617,Novel,23 min per ep,"Drama, Mystery",Seven,2018
37525,Babylon,TV,12.0,6.74,5729.0,1564,164774,Novel,24 min per ep,"Mystery, Suspense",Revoroot,2019
40151,Girls' Frontline,ONA,24.0,6.74,5710.0,7997,6822,Game,3 min per ep,"Comedy, Sci-Fi",Big Firebird Culture,2019
33041,BBK/BRNK: The Gentle Giants of the Galaxy,TV,12.0,6.74,5733.0,4621,27011,Original,23 min per ep,"Action, Drama, Sci-Fi",SANZIGEN,2016
31427,Zinba,TV,52.0,6.74,5723.0,11962,2070,Unknown,23 min per ep,"Action, Adventure, Comedy",Alpha Animation,2013
37393,Didn't I Say to Make My Abilities Average in the Next Life?!,TV,12.0,6.74,5719.0,1261,206382,Light novel,23 min per ep,"Adventure, Comedy, Fantasy",Project No.9,2019
8277,Samurai Girls,TV,12.0,6.74,5745.0,1374,189227,Light novel,24 min per ep,"Action, Comedy, Romance, Ecchi",Arms,2010
5755,Blue Comet SPT Layzner,OVA,3.0,6.74,5726.0,11003,2748,Unknown,55 min per ep,"Action, Sci-Fi",Sunrise,1986
21729,Cardfight!! Vanguard Legion Mate,TV,33.0,6.74,5736.0,5475,17667,Original,24 min per ep,Action,TMS Entertainment,2014
1082,Daphne in the Brilliant Blue,TV,24.0,6.74,5744.0,5548,17106,Original,24 min per ep,"Comedy, Drama, Mystery, Sci-Fi, Ecchi",J.C.Staff,2004
2611,Panda! Go Panda!,Movie,2.0,6.74,5757.0,6486,11423,Original,36 min per ep,Comedy,Tokyo Movie Shinsha,1972
509,I My Me! Strawberry Eggs,TV,13.0,6.74,5749.0,3818,40461,Original,22 min per ep,"Comedy, Drama, Romance",TNK,2001
2166,Dojin Work,TV,12.0,6.74,5739.0,4441,29350,4-koma manga,13 min per ep,Comedy,Remic,2007
40083,Arifureta: From Commonplace to World's Strongest Specials,Special,2.0,6.74,5729.0,2631,78280,Light novel,8 min per ep,"Action, Adventure, Fantasy","asread., White Fox",2019
1935,Megazone 23,OVA,4.0,6.74,5753.0,4823,24281,Original,1 hr 7 min per ep,"Action, Mystery, Romance, Sci-Fi","Artland, AIC, Artmic",1985
1669,Beyblade V-Force,TV,51.0,6.74,5731.0,2783,71411,Manga,21 min per ep,"Action, Adventure, Comedy, Sci-Fi",Nippon Animation,2002
18095,No-Rin,TV,12.0,6.74,5755.0,1300,200568,Light novel,24 min per ep,"Comedy, Romance, Ecchi",SILVER LINK.,2014
1533,Wedding Peach,TV,51.0,6.74,5724.0,4762,25013,Manga,24 min per ep,"Comedy, Fantasy, Romance","OLM, KSS",1995
13201,Monster Rancher (2000),TV,25.0,6.74,5754.0,5270,19600,Game,24 min per ep,"Action, Adventure, Comedy, Fantasy",TMS Entertainment,2000
55731,Agate,ONA,15.0,6.73,5789.0,7787,7286,Web manga,8 min per ep,"Drama, Fantasy",UKA,2023
53439,Berserk of Gluttony,TV,12.0,6.73,5797.0,1175,225248,Light novel,23 min per ep,"Action, Adventure, Fantasy",A.C.G.T.,2023
36817,Miss Caretaker of Sunohara-sou,TV,12.0,6.73,5781.0,1598,159485,4-koma manga,23 min per ep,"Comedy, Ecchi",SILVER LINK.,2018
36587,Granblue Fantasy: The Animation Season 2,TV,12.0,6.73,5812.0,2776,71743,Game,23 min per ep,"Action, Adventure, Fantasy",MAPPA,2019
31680,Super Lovers,TV,10.0,6.73,5782.0,1661,151003,Manga,24 min per ep,"Boys Love, Comedy, Drama",Studio Deen,2016
39583,number24,TV,12.0,6.73,5770.0,2900,66219,Original,23 min per ep,Sports,PRA,2020
33430,Oscar's Oasis,TV,78.0,6.73,5772.0,11529,2358,Unknown,8 min per ep,Comedy,TUBA,2011
33018,Katsugeki Touken Ranbu,TV,13.0,6.73,5757.0,1881,128790,Game,23 min per ep,"Action, Fantasy",ufotable,2017
34280,Gamers!,TV,12.0,6.73,5807.0,330,681026,Light novel,24 min per ep,"Comedy, Romance",PINE JAM,2017
2090,The Super Dimension Century Orguss 02,OVA,6.0,6.73,5802.0,9338,4553,Original,30 min per ep,"Action, Adventure, Romance, Sci-Fi",J.C.Staff,1993
23487,Witch Craft Works Specials,Special,6.0,6.73,5790.0,5574,16850,Manga,5 min per ep,Comedy,J.C.Staff,2014
1502,Magical Project S,TV,26.0,6.73,5763.0,7115,9124,Original,23 min per ep,Comedy,AIC,1996
20473,Teekyu 3,TV,12.0,6.73,5784.0,4505,28358,Manga,2 min per ep,Comedy,MAPPA,2013
4208,The New Adventures of Gigantor,TV,51.0,6.73,5785.0,10779,2938,Manga,23 min per ep,Action,Tokyo Movie Shinsha,1980
3809,The Legend of Snow White,TV,52.0,6.73,5778.0,9529,4284,Unknown,24 min per ep,"Adventure, Fantasy, Romance",Tatsunoko Production,1994
17933,Blow the Flute Jaguar!,OVA,3.0,6.73,5773.0,14446,1014,Manga,30 min per ep,Comedy,Kaeruotoko Shokai,2007
48488,Higurashi: When They Cry – SOTSU,TV,15.0,6.73,5816.0,1975,120663,Visual novel,23 min per ep,"Horror, Mystery, Suspense",Passione,2021
49470,My Stepmom's Daughter Is My Ex,TV,12.0,6.73,5764.0,816,319538,Light novel,23 min per ep,"Comedy, Romance",Project No.9,2022
49533,My Master Has No Tail,TV,13.0,6.73,5788.0,4613,27029,Manga,23 min per ep,"Slice of Life, Supernatural",LIDENFILMS,2022
554,Steel Angel Kurumi,TV,24.0,6.73,5761.0,4647,26591,Manga,15 min per ep,"Action, Adventure, Comedy, Drama, Romance",OLM,1999
2993,Rosario + Vampire,TV,13.0,6.73,5774.0,308,711235,Manga,24 min per ep,"Comedy, Romance, Supernatural, Ecchi",Gonzo,2008
50060,Shadowverse Flame,TV,50.0,6.73,5779.0,7827,7195,Card game,24 min per ep,Fantasy,Zexcs,2022
11241,Brave 10,TV,12.0,6.73,5796.0,1657,151596,Manga,23 min per ep,"Action, Adventure",TMS Entertainment,2012
1848,Lord of Lords Ryu Knight,TV,52.0,6.73,5815.0,9697,4068,Original,25 min per ep,"Action, Adventure, Fantasy",Sunrise,1994
30806,Schwarzes Marken,TV,12.0,6.73,5775.0,2045,115878,Light novel,23 min per ep,"Action, Drama, Sci-Fi","lxtl, LIDENFILMS",2016
10108,Oreimo Animated Commentary,Special,16.0,6.73,5771.0,4905,23232,Light novel,13 min per ep,Comedy,I was a Ballerina,2010
49515,Digimon Ghost Game,TV,67.0,6.73,5804.0,4735,25385,Other,23 min per ep,"Action, Adventure, Comedy, Fantasy",Toei Animation,2021
56930,The Legend of Sword Domain 3rd Season,ONA,104.0,6.72,5835.0,14918,884,Original,10 min per ep,"Action, Adventure, Fantasy",Ruo Hong Culture,2023
53723,Acro Trip,TV,12.0,6.72,5818.0,5039,21872,Manga,23 min per ep,Comedy,Voil,2024
34881,AHO-GIRL,TV,12.0,6.72,5820.0,464,517089,4-koma manga,12 min per ep,Comedy,Diomedéa,2017
34742,Youjo Shenki,ONA,12.0,6.72,5875.0,4667,26300,Light novel,2 min per ep,"Comedy, Fantasy",Studio PuYUKAI,2017
32802,Cardfight!! Vanguard G Stride Gate,TV,24.0,6.72,5825.0,6543,11179,Card game,24 min per ep,Action,TMS Entertainment,2016
30464,The Testament of Sister New Devil Specials,Special,6.0,6.72,5865.0,3411,49136,Light novel,4 min per ep,"Comedy, Supernatural, Ecchi",Production IMS,2015
38924,Nekopara,TV,12.0,6.72,5855.0,1413,183075,Visual novel,23 min per ep,Slice of Life,Felix Film,2020
32032,KADO: The Right Answer,TV,12.0,6.72,5861.0,2112,110393,Original,23 min per ep,Sci-Fi,Toei Animation,2017
1956,Ikkitousen: Dragon Destiny,TV,12.0,6.72,5835.0,2500,85035,Manga,24 min per ep,"Action, Ecchi",Arms,2007
44047,God of Desolation,ONA,80.0,6.72,5867.0,11697,2234,Unknown,8 min per ep,"Action, Fantasy",Ruo Hong Culture,2020
21845,In Search of the Lost Future,TV,12.0,6.72,5869.0,2320,95979,Visual novel,23 min per ep,"Drama, Romance, Sci-Fi",feel.,2014
21639,Yu-Gi-Oh! Arc-V,TV,148.0,6.72,5876.0,2847,68803,Manga,24 min per ep,"Action, Fantasy",Gallop,2014
37209,The Beauty Blogger,ONA,20.0,6.72,5862.0,8199,6419,Novel,20 min per ep,"Drama, Romance",Imagineer,2018
36882,Arifureta: From Commonplace to World's Strongest,TV,13.0,6.72,5821.0,276,774030,Light novel,23 min per ep,"Action, Adventure, Fantasy","asread., White Fox",2019
19109,Fate/Kaleid Liner Prisma Illya Shorts,Special,5.0,6.72,5829.0,3464,47745,Manga,5 min per ep,"Comedy, Ecchi",SILVER LINK.,2013
3579,Getter Robo,TV,51.0,6.72,5833.0,7072,9307,Manga,25 min per ep,"Action, Sci-Fi",Toei Animation,1974
3501,Sisters of Wellber Zwei,TV,13.0,6.72,5873.0,8400,6033,Original,20 min per ep,"Adventure, Fantasy, Romance",Trans Arts,2008
26351,The Disappearance of Nagato Yuki-chan,TV,16.0,6.72,5852.0,1720,143718,Manga,24 min per ep,"Comedy, Romance",Satelight,2015
3438,Top Striker,TV,49.0,6.72,5850.0,9036,5048,Original,24 min per ep,Sports,Nippon Animation,1991
48567,Visual Prison,TV,12.0,6.72,5871.0,3667,43423,Original,24 min per ep,Supernatural,A-1 Pictures,2021
630,Magic User's Club,TV,13.0,6.72,5848.0,6157,12905,Original,24 min per ep,"Comedy, Fantasy, Romance, Sci-Fi","Madhouse, Triangle Staff",1999
193,Maburaho,TV,24.0,6.72,5846.0,2251,100335,Light novel,23 min per ep,"Comedy, Drama, Romance, Ecchi",J.C.Staff,2003
57575,Agate 2,ONA,15.0,6.71,5891.0,11755,2196,Web manga,8 min per ep,"Drama, Fantasy",UKA,2024
55694,The Galaxy Emperor,ONA,52.0,6.71,5904.0,14002,1130,Web novel,12 min per ep,"Action, Adventure, Fantasy",Xiaoming Taiji,2023
53237,Shy,TV,12.0,6.71,5878.0,2659,77058,Manga,23 min per ep,"Action, Drama",8bit,2023
37487,Muhyo & Roji's Bureau of Supernatural Investigation,TV,12.0,6.71,5923.0,3191,55374,Manga,23 min per ep,"Mystery, Supernatural",Studio Deen,2018
21881,Sword Art Online II,TV,24.0,6.71,5885.0,40,2052776,Light novel,23 min per ep,"Action, Adventure, Fantasy, Romance",A-1 Pictures,2014
30652,Long Riders!,TV,12.0,6.71,5917.0,4414,29656,Manga,23 min per ep,"Comedy, Sports",Actas,2016
38276,After School Dice Club,TV,12.0,6.71,5909.0,3266,52976,Manga,23 min per ep,Comedy,LIDENFILMS,2019
33668,Matoi the Sacred Slayer,TV,12.0,6.71,5881.0,4394,29955,Original,24 min per ep,Supernatural,White Fox,2016
89,Mobile Suit Victory Gundam,TV,51.0,6.71,5913.0,4355,30448,Original,24 min per ep,"Action, Drama, Sci-Fi",Sunrise,1993
62,D.C.~Da Capo~,TV,26.0,6.71,5901.0,2637,78103,Visual novel,23 min per ep,"Drama, Romance","feel., Zexcs",2003
2783,Thumbelina: A Magical Story,TV,26.0,6.71,5930.0,11627,2287,Book,24 min per ep,"Adventure, Fantasy",Meruhensha,1992
4119,Bio Armor Ryger,TV,43.0,6.71,5912.0,10701,2997,Unknown,25 min per ep,"Action, Sci-Fi",Sunrise,1989
3024,Princess Knight,TV,52.0,6.71,5934.0,8152,6503,Manga,25 min per ep,"Action, Fantasy, Mystery, Romance",Mushi Production,1967
50446,The Sword Of Dawn,ONA,16.0,6.71,5898.0,13411,1329,Novel,20 min per ep,"Action, Fantasy",CG Year,2022
694,Canvas 2: Rainbow Colored Sketch,TV,24.0,6.71,5897.0,4540,27888,Visual novel,24 min per ep,"Comedy, Drama, Romance",Zexcs,2005
2717,The Galaxy Railways II,TV,24.0,6.71,5905.0,9140,4847,Original,24 min per ep,"Action, Adventure, Drama, Sci-Fi",Planet,2006
11703,Code:Breaker,TV,13.0,6.71,5899.0,748,346165,Manga,24 min per ep,Action,Kinema Citrus,2012
42004,Super Secret,ONA,22.0,6.71,5884.0,13544,1281,Web manga,9 min per ep,"Comedy, Romance, Supernatural",Studio Shelter,2020
45604,Bottom-Tier Character Tomozaki Specials,Special,2.0,6.71,5912.0,3243,53758,Light novel,13 min per ep,"Drama, Romance",Project No.9,2021
149,Loveless,TV,12.0,6.71,5918.0,1712,144517,Manga,24 min per ep,"Boys Love, Drama, Mystery, Supernatural",J.C.Staff,2005
59327,The Legend of Sky Lord (2024),ONA,24.0,6.7,5958.0,15664,722,Unknown,17 min per ep,"Action, Fantasy",Passion Paint Animation,2024
54449,Ishura,TV,12.0,6.7,5935.0,2004,118803,Light novel,23 min per ep,"Action, Adventure, Fantasy",Passione,2024
54275,TenPuru: No One Can Live on Loneliness,TV,12.0,6.7,5964.0,2075,113646,Web manga,24 min per ep,"Comedy, Romance, Ecchi",Gekkou,2023
53848,Firefighter Daigo: Rescuer in Orange,TV,23.0,6.7,5944.0,4413,29679,Manga,23 min per ep,"Action, Drama",Brain's Base,2023
52611,Sweet Reincarnation,TV,12.0,6.7,5949.0,2246,100669,Light novel,23 min per ep,Fantasy,SynergySP,2023
51403,Love Flops,TV,12.0,6.7,5955.0,1544,166721,Original,23 min per ep,"Comedy, Romance, Sci-Fi, Ecchi",Passione,2022
21415,Unbreakable Machine-Doll Special,Special,6.0,6.7,5941.0,3873,39112,Light novel,4 min per ep,"Action, Fantasy, Ecchi",Lerche,2013
17919,Wish Upon the Pleiades,TV,12.0,6.7,5995.0,3929,37926,Original,23 min per ep,"Action, Sci-Fi",Gainax,2015
8017,Armored Trooper Votoms: Phantom Arc,OVA,6.0,6.7,5959.0,10116,3553,Original,24 min per ep,"Action, Drama, Sci-Fi",Sunrise,2010
15377,Samurai Bride,TV,12.0,6.7,5996.0,2176,105048,Light novel,24 min per ep,"Action, Comedy, Ecchi",Arms,2013
38022,Monster Strike the Animation,ONA,63.0,6.7,5946.0,8579,5777,Game,10 min per ep,"Action, Fantasy","Anima, ILCA, Studio GOONEYS, Dynamo Pictures, CGCG Studio",2018
36654,We Rent Tsukumogami,TV,12.0,6.7,5969.0,5203,20065,Novel,25 min per ep,Supernatural,Telecom Animation Film,2018
34866,Yu-Gi-Oh! VRAINS,TV,120.0,6.7,5974.0,3373,50216,Card game,24 min per ep,"Action, Fantasy, Sci-Fi",Gallop,2017
40595,Our Last Crusade or the Rise of a New World,TV,12.0,6.7,5937.0,796,328119,Light novel,23 min per ep,"Action, Fantasy, Romance",SILVER LINK.,2020
7088,Demon King Daimao,TV,12.0,6.7,5997.0,437,549166,Light novel,23 min per ep,"Action, Comedy, Fantasy, Romance, Ecchi",Artland,2010
4023,Hello Kitty's Paradise,TV,16.0,6.7,5938.0,10607,3083,Original,20 min per ep,Fantasy,Sanrio,1999
19157,Yo-kai Watch,TV,214.0,6.7,5973.0,4028,35855,Game,23 min per ep,"Comedy, Supernatural",OLM,2014
38778,Ao-chan Can't Study!,TV,12.0,6.7,5945.0,895,294387,Manga,12 min per ep,"Comedy, Romance, Ecchi",SILVER LINK.,2019
17115,Pokémon: Black & White: Adventures in Unova,TV,14.0,6.7,5953.0,3274,52782,Game,22 min per ep,"Action, Adventure, Comedy, Fantasy",OLM,2013
860,Disgaea,TV,12.0,6.7,5943.0,3555,45722,Game,24 min per ep,"Action, Comedy, Fantasy",OLM,2006
16419,Glitter Force Doki Doki,TV,49.0,6.7,5983.0,4365,30303,Original,24 min per ep,Action,Toei Animation,2013
2836,Vicky the Viking,TV,78.0,6.7,5980.0,9611,4164,Novel,24 min per ep,"Adventure, Comedy",Nippon Animation,1974
2826,The Wonderful Wizard of Oz,TV,52.0,6.7,5951.0,10372,3294,Book,25 min per ep,"Adventure, Fantasy",Panmedia,1986
48363,RPG Real Estate,TV,12.0,6.7,5957.0,3353,50900,4-koma manga,23 min per ep,"Comedy, Fantasy",Doga Kobo,2022
300,3x3 Eyes,OVA,4.0,6.7,5976.0,4364,30310,Manga,29 min per ep,"Action, Fantasy, Horror, Romance",Toei Animation,1991
50378,Proud Swordsman,ONA,60.0,6.7,5956.0,13141,1431,Novel,12 min per ep,"Action, Fantasy",Suoyi Technology,2021
